symbol,date,close,entryprice,type,eo,state,decision_number
LH1,2020-02-06,79.7,,Long3,enterL3,Long3,2.2
LH1,2020-02-07,81.25,,exitL3,exitL3,,2.4
LH1,2020-02-13,79.025,,Short2,enterS2,Short2,1.5
LH1,2020-02-18,80.5,,exitStopS2,exitS2,,1.9
LH1,2020-02-18,80.5,,Long3,enterL3,Long3,2.2
LH1,2020-02-26,79.95,,Short2,enterS2,Short2,1.5
LH1,2020-02-26,79.95,,exitL3,exitL3,,2.1
LH1,2020-03-05,79.85,,exitStopS2,exitS2,,1.9
LH1,2020-03-10,79.675,,Short2,enterS2,Short2,1.5
LH1,2020-03-13,71.2,,exitS2,exitS2,,1.8
LH1,2020-03-17,70.275,,Short2,enterS2,Short2,1.5
LH1,2020-03-24,72.975,,exitStopS2,exitS2,,1.9
LH1,2020-03-31,60.25,,Short2,enterS2,Short2,1.5
LH1,2020-04-02,52.725,,exitS2,exitS2,,1.8
LH1,2020-04-06,49.2,,Short2,enterS2,Short2,1.5
LH1,2020-04-07,52.55,,exitStopS2,exitS2,,1.9
LH1,2020-04-15,44.5,,Short2,enterS2,Short2,1.5
LH1,2020-04-20,46.45,,exitStopS2,exitS2,,1.9
LH1,2020-05-12,61.375,,Short2,enterS2,Short2,1.5
LH1,2020-05-18,57.525,,exitStopS2,exitS2,,1.9
LH1,2020-05-20,55.85,,Short2,enterS2,Short2,1.5
LH1,2020-05-21,57.275,,exitStopS2,exitS2,,1.9
LH1,2020-05-21,57.275,,Long3,enterL3,Long3,2.2
LH1,2020-05-26,59.575,,Short2,enterS2,Short2,1.5
LH1,2020-05-26,59.575,,exitL3,exitL3,,2.1
LH1,2020-05-29,57.025,,Long3,enterL3,Long3,2.2
LH1,2020-06-01,55.35,,exitL3,exitL3,,2.1
LH1,2020-06-02,54.675,,exitStopS2,exitS2,,1.9
LH1,2020-06-04,53.65,,Short2,enterS2,Short2,1.5
LH1,2020-06-05,54.325,,exitStopS2,exitS2,,1.9
LH1,2020-06-08,54.075,,Short2,enterS2,Short2,1.5
LH1,2020-06-16,49.575,,exitStopS2,exitS2,,1.9
LH1,2020-06-17,50.175,,Short2,enterS2,Short2,1.5
LH1,2020-06-17,50.175,,Long3,enterL3,Long3,2.2
LH1,2020-06-18,50.275,,exitL3,exitL3,,2.1
LH1,2020-06-26,45.3,,exitStopS2,exitS2,,1.9
LH1,2020-06-29,45.5,,Short2,enterS2,Short2,1.5
LH1,2020-07-06,46.225,,exitStopS2,exitS2,,1.9
LH1,2020-07-09,47.525,,Short2,enterS2,Short2,1.5
LH1,2020-07-13,48.525,,exitStopS2,exitS2,,1.9
LH1,2020-07-16,49.25,,Short2,enterS2,Short2,1.5
LH1,2020-07-16,49.25,,Long3,enterL3,Long3,2.2
LH1,2020-07-17,48.375,,exitL3,exitL3,,2.1
LH1,2020-08-07,48.5,,exitStopS2,exitS2,,1.9
LH1,2020-08-21,51.625,,Short3,enterS3,Short3,2.3
LH1,2020-08-24,51.875,,exitStopS3,exitS3,,2.7
LH1,2020-09-11,63.65,,Short3,enterS3,Short3,2.3
LH1,2020-09-15,61.225,,exitS3,exitS3,,2.6
LH1,2020-09-29,59.9,,Short3,enterS3,Short3,2.3
LH1,2020-09-30,61.45,,exitStopS3,exitS3,,2.7
LH1,2021-01-15,64.375,,Short2,enterS2,Short2,1.5
LH1,2021-01-15,64.375,,Long3,enterL3,Long3,2.2
LH1,2021-01-19,62.975,,exitL3,exitL3,,2.1
LH1,2021-01-20,64.6,,exitStopS2,exitS2,,1.9
LH1,2021-02-01,67.025,,Short3,enterS3,Short3,2.3
LH1,2021-02-02,69.65,,exitStopS3,exitS3,,2.7
LH1,2021-03-18,83.575,,Short3,enterS3,Short3,2.3
LH1,2021-03-19,84.3,,exitStopS3,exitS3,,2.7
LH1,2021-04-12,89.75,,Short3,enterS3,Short3,2.3
LH1,2021-04-13,90.0,,exitStopS3,exitS3,,2.7
LH1,2021-06-22,90.575,,Short2,enterS2,Short2,1.5
LH1,2021-06-28,89.35,,exitStopS2,exitS2,,1.9
LH1,2021-06-29,90.475,,Short2,enterS2,Short2,1.5
LH1,2021-07-12,90.95,,exitStopS2,exitS2,,1.9
LH1,2021-07-29,92.6,,Short2,enterS2,Short2,1.5
LH1,2021-08-03,95.175,,exitStopS2,exitS2,,1.9
LH1,2021-08-06,91.3,,Short2,enterS2,Short2,1.5
LH1,2021-08-06,91.3,,Long3,enterL3,Long3,2.2
LH1,2021-08-09,88.25,,exitL3,exitL3,,2.1
LH1,2021-08-11,89.425,,exitStopS2,exitS2,,1.9
LH1,2021-08-12,90.1,,Short2,enterS2,Short2,1.5
LH1,2021-08-16,92.775,,exitStopS2,exitS2,,1.9
LH1,2021-08-24,90.575,,Short2,enterS2,Short2,1.5
LH1,2021-08-25,92.625,,exitStopS2,exitS2,,1.9
LH1,2021-09-16,84.275,,Short2,enterS2,Short2,1.5
LH1,2021-09-17,84.9,,exitStopS2,exitS2,,1.9
LH1,2021-09-23,86.5,,Short2,enterS2,Short2,1.5
LH1,2021-09-24,87.175,,exitStopS2,exitS2,,1.9
LH1,2021-10-04,93.15,,Short3,enterS3,Short3,2.3
LH1,2021-10-13,88.175,,Short2,enterS2,Short2,1.5
LH1,2021-10-13,88.175,,exitS3,exitS3,,2.6
LH1,2021-10-18,88.65,,exitStopS2,exitS2,,1.9
LH1,2021-10-22,83.5,,Short2,enterS2,Short2,1.5
LH1,2021-10-28,84.725,,exitStopS2,exitS2,,1.9
LH1,2021-11-10,85.8,,Short2,enterS2,Short2,1.5
LH1,2021-11-12,86.75,,exitStopS2,exitS2,,1.9
LH1,2021-12-09,84.225,,Short2,enterS2,Short2,1.5
LH1,2021-12-10,87.1,,exitStopS2,exitS2,,1.9
LH1,2021-12-10,87.1,,Long3,enterL3,Long3,2.2
LH1,2021-12-21,88.8,,exitL3,exitL3,,2.4
LH1,2022-01-12,85.6,,Short2,enterS2,Short2,1.5
LH1,2022-01-12,85.6,,Long3,enterL3,Long3,2.2
LH1,2022-01-13,85.55,,exitL3,exitL3,,2.1
LH1,2022-01-14,88.375,,exitStopS2,exitS2,,1.9
LH1,2022-02-10,103.5,,Short3,enterS3,Short3,2.3
LH1,2022-02-16,105.825,,exitStopS3,exitS3,,2.7
LH1,2022-02-23,108.075,,Short3,enterS3,Short3,2.3
LH,2017-01-27,117.825,,Short2,enterS2,Short2,1.5
LH,2017-01-31,118.775,,exitStopS2,exitS2,,1.9
LH,2017-02-24,117.55,,Short2,enterS2,Short2,1.5
LH,2017-03-01,117.95,,exitStopS2,exitS2,,1.9
LH,2017-03-07,117.575,,Short2,enterS2,Short2,1.5
LH,2017-03-08,117.95,,exitStopS2,exitS2,,1.9
LH,2017-03-29,113.55,,Short2,enterS2,Short2,1.5
LH,2017-03-30,115.05,,exitStopS2,exitS2,,1.9
LH,2017-04-06,114.5,,Short2,enterS2,Short2,1.5
LH,2017-04-06,114.5,,Long3,enterL3,Long3,2.2
LH,2017-04-07,113.575,,exitL3,exitL3,,2.1
LH,2017-04-11,114.8,,exitStopS2,exitS2,,1.9
LH,2017-04-13,113.3,,Short2,enterS2,Short2,1.5
LH,2017-04-25,112.625,,exitStopS2,exitS2,,1.9
LH,2017-08-02,120.075,,Short2,enterS2,Short2,1.5
LH,2017-08-04,120.625,,exitStopS2,exitS2,,1.9
LH,2017-08-24,117.625,,Short2,enterS2,Short2,1.5
LH,2017-09-05,117.6,,exitStopS2,exitS2,,1.9
LH,2017-09-13,113.425,,Short2,enterS2,Short2,1.5
LH,2017-09-15,115.125,,exitStopS2,exitS2,,1.9
LH,2017-09-15,115.125,,Long3,enterL3,Long3,2.2
LH,2017-09-18,114.7,,Short2,enterS2,Short2,1.5
LH,2017-09-18,114.7,,exitL3,exitL3,,2.1
LH,2017-09-19,116.375,,exitStopS2,exitS2,,1.9
LH,2017-09-25,114.075,,Short2,enterS2,Short2,1.5
LH,2017-09-26,114.75,,exitStopS2,exitS2,,1.9
LH,2017-09-27,116.3,,Short2,enterS2,Short2,1.5
LH,2017-09-29,116.6,,exitStopS2,exitS2,,1.9
LH,2017-10-17,118.825,,Short3,enterS3,Short3,2.3
LH,2017-10-18,120.4,,exitStopS3,exitS3,,2.7
LH,2017-10-23,120.175,,Short3,enterS3,Short3,2.3
LH,2017-10-24,120.675,,exitStopS3,exitS3,,2.7
LH,2017-11-17,115.725,,Short2,enterS2,Short2,1.5
LH,2017-11-20,117.125,,exitStopS2,exitS2,,1.9
LH,2017-11-22,117.75,,Short2,enterS2,Short2,1.5
LH,2017-11-22,117.75,,Long3,enterL3,Long3,2.2
LH,2017-11-24,118.05,,exitStopS2,exitS2,,1.9
LH,2017-12-08,117.5,,Short2,enterS2,Short2,1.5
LH,2017-12-08,117.5,,exitL3,exitL3,,2.1
LH,2017-12-22,118.625,,exitStopS2,exitS2,,1.9
LH,2018-02-01,117.875,,Short2,enterS2,Short2,1.5
LH,2018-02-02,118.6,,exitStopS2,exitS2,,1.9
LH,2018-02-08,114.5,,Short2,enterS2,Short2,1.5
LH,2018-02-12,115.575,,exitStopS2,exitS2,,1.9
LH,2018-02-12,115.575,,Long3,enterL3,Long3,2.2
LH,2018-02-16,113.2,,exitStopL3,exitL3,,2.5
LH,2018-02-20,114.25,,Short2,enterS2,Short2,1.5
LH,2018-02-22,116.325,,exitStopS2,exitS2,,1.9
LH,2018-03-02,112.625,,Short2,enterS2,Short2,1.5
LH,2018-03-05,113.85,,exitStopS2,exitS2,,1.9
LH,2018-03-12,112.725,,Short2,enterS2,Short2,1.5
LH,2018-03-13,113.15,,exitStopS2,exitS2,,1.9
LH,2018-03-21,112.9,,Short2,enterS2,Short2,1.5
LH,2018-04-04,108.95,,Long3,enterL3,Long3,2.2
LH,2018-04-05,109.5,,exitL3,exitL3,,2.1
LH,2018-04-09,111.55,,exitStopS2,exitS2,,1.9
LH,2018-04-25,111.025,,Short2,enterS2,Short2,1.5
LH,2018-05-08,111.975,,exitStopS2,exitS2,,1.9
LH,2018-05-16,111.425,,Short2,enterS2,Short2,1.5
LH,2018-05-23,108.925,,exitStopS2,exitS2,,1.9
LH,2018-05-24,109.475,,Short2,enterS2,Short2,1.5
LH,2018-05-25,110.25,,exitStopS2,exitS2,,1.9
LH,2018-06-05,109.725,,Short2,enterS2,Short2,1.5
LH,2018-06-06,112.65,,exitStopS2,exitS2,,1.9
LH,2018-06-26,111.375,,Short2,enterS2,Short2,1.5
LH,2018-06-28,112.35,,exitStopS2,exitS2,,1.9
LH,2018-07-12,107.45,,Short2,enterS2,Short2,1.5
LH,2018-07-13,108.8,,exitStopS2,exitS2,,1.9
LH,2018-07-19,105.725,,Short2,enterS2,Short2,1.5
LH,2018-07-25,107.425,,exitStopS2,exitS2,,1.9
LH,2018-07-30,104.725,,Short2,enterS2,Short2,1.5
LH,2018-08-09,104.9,,exitStopS2,exitS2,,1.9
LH,2018-08-09,104.9,,Long3,enterL3,Long3,2.2
LH,2018-08-16,108.975,,exitL3,exitL3,,2.4
LH,2018-08-20,109.975,,Short3,enterS3,Short3,2.3
LH,2018-08-24,105.275,,Short2,enterS2,Short2,1.5
LH,2018-08-24,105.275,,exitS3,exitS3,,2.6
LH,2018-08-27,108.275,,exitStopS2,exitS2,,1.9
LH,2018-08-31,103.925,,Short2,enterS2,Short2,1.5
LH,2018-09-05,105.475,,exitStopS2,exitS2,,1.9
LH,2018-10-12,108.675,,Short2,enterS2,Short2,1.5
LH,2018-10-15,110.425,,exitStopS2,exitS2,,1.9
LH,2018-10-22,106.85,,Short2,enterS2,Short2,1.5
LH,2018-10-23,108.2,,exitStopS2,exitS2,,1.9
LH,2018-10-31,112.125,,Short3,enterS3,Short3,2.3
LH,2018-11-07,109.2,,Short2,enterS2,Short2,1.5
LH,2018-11-09,109.475,,exitStopS2,exitS2,,1.9
LH,2018-11-16,115.55,,exitStopS3,exitS3,,2.7
LH,2018-11-20,115.925,,Short3,enterS3,Short3,2.3
LH,2018-11-23,116.625,,exitStopS3,exitS3,,2.7
LH,2018-12-31,109.775,,Short2,enterS2,Short2,1.5
LH,2019-01-02,110.5,,exitStopS2,exitS2,,1.9
LH,2019-01-18,110.375,,Short2,enterS2,Short2,1.5
LH,2019-02-04,107.15,,exitStopS2,exitS2,,1.9
LH,2019-02-04,107.15,,Long3,enterL3,Long3,2.2
LH,2019-02-07,103.7,,exitStopL3,exitL3,,2.5
LH,2019-02-11,103.175,,Short2,enterS2,Short2,1.5
LH,2019-02-12,104.425,,exitStopS2,exitS2,,1.9
LH,2019-02-21,100.05,,Short2,enterS2,Short2,1.5
LH,2019-02-21,100.05,,Long3,enterL3,Long3,2.2
LH,2019-02-22,99.55,,exitL3,exitL3,,2.1
LH,2019-03-01,100.5,,exitStopS2,exitS2,,1.9
LH,2019-03-13,107.575,,Short3,enterS3,Short3,2.3
LH,2019-03-14,110.275,,exitStopS3,exitS3,,2.7
LH,2019-05-14,115.725,,Short2,enterS2,Short2,1.5
LH,2019-05-15,117.6,,exitStopS2,exitS2,,1.9
LH,2019-05-29,113.475,,Short2,enterS2,Short2,1.5
LH,2019-05-29,113.475,,Long3,enterL3,Long3,2.2
LH,2019-05-30,113.55,,exitL3,exitL3,,2.1
LH,2019-06-24,101.75,,exitStopS2,exitS2,,1.9
LH,2019-06-25,103.7,,Short2,enterS2,Short2,1.5
LH,2019-06-27,104.7,,exitStopS2,exitS2,,1.9
LH,2019-07-09,106.6,,Short2,enterS2,Short2,1.5
LH,2019-07-09,106.6,,Long3,enterL3,Long3,2.2
LH,2019-07-10,109.25,,exitStopS2,exitS2,,1.9
LH,2019-07-10,109.25,,exitL3,exitL3,,2.4
LH,2019-07-29,111.55,,Short3,enterS3,Short3,2.3
LH,2019-08-01,102.575,,exitS3,exitS3,,2.6
LH,2019-08-05,102.525,,Short2,enterS2,Short2,1.5
LH,2019-08-26,98.9,,exitStopS2,exitS2,,1.9
LH,2019-08-26,98.9,,Long3,enterL3,Long3,2.2
LH,2019-08-28,98.6,,Short2,enterS2,Short2,1.5
LH,2019-08-28,98.6,,exitL3,exitL3,,2.1
LH,2019-08-29,100.0,,exitStopS2,exitS2,,1.9
LH,2019-09-03,101.625,,Short2,enterS2,Short2,1.5
LH,2019-09-04,102.225,,exitStopS2,exitS2,,1.9
LH,2019-09-10,97.825,,Short2,enterS2,Short2,1.5
LH,2019-09-13,102.775,,exitStopS2,exitS2,,1.9
LH,2019-09-23,102.45,,Short2,enterS2,Short2,1.5
LH,2019-09-24,103.175,,exitStopS2,exitS2,,1.9
LH,2019-10-08,101.475,,Short2,enterS2,Short2,1.5
LH,2019-10-09,103.55,,exitStopS2,exitS2,,1.9
LH,2019-10-21,101.9,,Short2,enterS2,Short2,1.5
LH,2019-10-28,99.725,,exitStopS2,exitS2,,1.9
LH,2019-10-30,99.85,,Short2,enterS2,Short2,1.5
LH,2019-11-05,101.35,,exitStopS2,exitS2,,1.9
LH,2019-11-12,98.8,,Short2,enterS2,Short2,1.5
LH,2019-11-20,90.025,,exitStopS2,exitS2,,1.9
LH,2019-11-22,90.9,,Short2,enterS2,Short2,1.5
LH,2019-12-03,91.625,,exitStopS2,exitS2,,1.9
LH,2019-12-03,91.625,,Long3,enterL3,Long3,2.2
LH,2019-12-10,91.225,,Short2,enterS2,Short2,1.5
LH,2019-12-10,91.225,,exitL3,exitL3,,2.1
LH,2019-12-12,91.9,,exitStopS2,exitS2,,1.9
LH,2020-01-07,92.475,,Short2,enterS2,Short2,1.5
LH,2020-01-14,90.925,,exitStopS2,exitS2,,1.9
LH,2020-01-15,90.9,,Short2,enterS2,Short2,1.5
LH,2020-01-23,91.275,,exitStopS2,exitS2,,1.9
LH,2020-01-28,87.225,,Short2,enterS2,Short2,1.5
LH,2020-01-30,81.75,,exitStopS2,exitS2,,1.9
LH,2020-02-03,78.65,,Short2,enterS2,Short2,1.5
LH,2020-02-06,80.8,,exitStopS2,exitS2,,1.9
LH,2020-02-06,80.8,,Long3,enterL3,Long3,2.2
LH,2020-02-07,82.175,,exitL3,exitL3,,2.4
LH,2020-02-13,80.0,,Short2,enterS2,Short2,1.5
LH,2020-02-18,81.425,,exitStopS2,exitS2,,1.9
LH,2020-02-18,81.425,,Long3,enterL3,Long3,2.2
LH,2020-02-26,81.075,,Short2,enterS2,Short2,1.5
LH,2020-02-26,81.075,,exitL3,exitL3,,2.1
LH,2020-03-05,81.3,,exitStopS2,exitS2,,1.9
LH,2020-03-10,80.925,,Short2,enterS2,Short2,1.5
LH,2020-03-13,72.3,,exitStopS2,exitS2,,1.9
LH,2020-03-17,71.425,,Short2,enterS2,Short2,1.5
LH,2020-03-24,74.0,,exitStopS2,exitS2,,1.9
LH,2020-03-31,61.325,,Short2,enterS2,Short2,1.5
LH,2020-04-02,53.825,,exitS2,exitS2,,1.8
LH,2020-04-06,50.65,,Short2,enterS2,Short2,1.5
LH,2020-04-07,53.65,,exitStopS2,exitS2,,1.9
LH,2020-04-15,45.625,,Short2,enterS2,Short2,1.5
LH,2020-04-20,47.25,,exitStopS2,exitS2,,1.9
LH,2020-05-12,62.325,,Short2,enterS2,Short2,1.5
LH,2020-05-19,57.225,,exitStopS2,exitS2,,1.9
LH,2020-05-20,56.75,,Short2,enterS2,Short2,1.5
LH,2020-05-21,58.125,,exitStopS2,exitS2,,1.9
LH,2020-05-21,58.125,,Long3,enterL3,Long3,2.2
LH,2020-05-26,60.525,,Short2,enterS2,Short2,1.5
LH,2020-05-26,60.525,,exitL3,exitL3,,2.1
LH,2020-05-29,57.975,,Long3,enterL3,Long3,2.2
LH,2020-06-01,56.1,,exitL3,exitL3,,2.1
LH,2020-06-09,53.925,,exitStopS2,exitS2,,1.9
LH,2020-06-15,53.2,,Short2,enterS2,Short2,1.5
LH,2020-06-17,51.1,,Long3,enterL3,Long3,2.2
LH,2020-06-18,51.4,,exitL3,exitL3,,2.1
LH,2020-06-22,49.025,,exitStopS2,exitS2,,1.9
LH,2020-06-23,50.425,,Short2,enterS2,Short2,1.5
LH,2020-06-26,46.05,,exitStopS2,exitS2,,1.9
LH,2020-06-29,46.375,,Short2,enterS2,Short2,1.5
LH,2020-07-02,47.125,,exitStopS2,exitS2,,1.9
LH,2020-07-09,48.15,,Short2,enterS2,Short2,1.5
LH,2020-07-13,49.2,,exitStopS2,exitS2,,1.9
LH,2020-07-16,50.0,,Short2,enterS2,Short2,1.5
LH,2020-07-16,50.0,,Long3,enterL3,Long3,2.2
LH,2020-07-17,49.25,,exitL3,exitL3,,2.1
LH,2020-07-31,47.8,,exitStopS2,exitS2,,1.9
LH,2020-07-31,47.8,,Long3,enterL3,Long3,2.2
LH,2020-08-04,47.2,,Short2,enterS2,Short2,1.5
LH,2020-08-04,47.2,,exitL3,exitL3,,2.1
LH,2020-08-07,49.15,,exitStopS2,exitS2,,1.9
LH,2020-08-21,52.425,,Short3,enterS3,Short3,2.3
LH,2020-08-24,52.775,,exitStopS3,exitS3,,2.7
LH,2020-09-14,62.325,,Short3,enterS3,Short3,2.3
LH,2020-09-16,60.725,,exitS3,exitS3,,2.6
LH,2020-12-08,63.425,,Short2,enterS2,Short2,1.5
LH,2020-12-09,64.1,,exitStopS2,exitS2,,1.9
LH,2021-01-06,67.6,,Short3,enterS3,Short3,2.3
LH,2021-01-14,63.8,,exitS3,exitS3,,2.6
LH,2021-01-15,64.375,,Short2,enterS2,Short2,1.5
LH,2021-01-20,64.8,,exitStopS2,exitS2,,1.9
LH,2021-02-01,67.225,,Short3,enterS3,Short3,2.3
LH,2021-02-02,69.8,,exitStopS3,exitS3,,2.7
LH,2021-02-26,78.875,,Short3,enterS3,Short3,2.3
LH,2021-03-01,79.45,,exitStopS3,exitS3,,2.7
LH,2021-03-18,84.125,,Short3,enterS3,Short3,2.3
LH,2021-03-19,84.7,,exitStopS3,exitS3,,2.7
LH,2021-04-12,90.25,,Short3,enterS3,Short3,2.3
LH,2021-04-13,90.275,,exitStopS3,exitS3,,2.7
LH,2021-05-07,96.95,,Short3,enterS3,Short3,2.3
LH,2021-05-17,92.775,,exitS3,exitS3,,2.6
LH,2021-06-25,86.725,,Short2,enterS2,Short2,1.5
LH,2021-06-28,89.725,,exitStopS2,exitS2,,1.9
LH,2021-07-06,89.3,,Short2,enterS2,Short2,1.5
LH,2021-07-12,91.025,,exitStopS2,exitS2,,1.9
LH,2021-07-29,92.675,,Short2,enterS2,Short2,1.5
LH,2021-08-03,95.075,,exitStopS2,exitS2,,1.9
LH,2021-08-06,91.3,,Short2,enterS2,Short2,1.5
LH,2021-08-06,91.3,,Long3,enterL3,Long3,2.2
LH,2021-08-09,88.3,,exitL3,exitL3,,2.1
LH,2021-08-11,89.55,,exitStopS2,exitS2,,1.9
LH,2021-08-12,90.175,,Short2,enterS2,Short2,1.5
LH,2021-08-13,90.225,,Long3,enterL3,Long3,2.2
LH,2021-08-16,92.7,,exitStopS2,exitS2,,1.9
LH,2021-08-24,90.675,,Short2,enterS2,Short2,1.5
LH,2021-08-24,90.675,,exitL3,exitL3,,2.1
LH,2021-08-25,92.45,,exitStopS2,exitS2,,1.9
LH,2021-09-16,84.5,,Short2,enterS2,Short2,1.5
LH,2021-09-16,84.5,,Long3,enterL3,Long3,2.2
LH,2021-09-17,85.1,,exitStopS2,exitS2,,1.9
LH,2021-09-23,86.55,,Short2,enterS2,Short2,1.5
LH,2021-09-23,86.55,,exitL3,exitL3,,2.1
LH,2021-09-24,86.85,,exitStopS2,exitS2,,1.9
LH,2021-10-04,93.15,,Short3,enterS3,Short3,2.3
LH,2021-10-13,88.2,,Short2,enterS2,Short2,1.5
LH,2021-10-13,88.2,,exitS3,exitS3,,2.6
LH,2021-10-18,88.8,,exitStopS2,exitS2,,1.9
LH,2021-10-22,83.375,,Short2,enterS2,Short2,1.5
LH,2021-10-28,85.25,,exitStopS2,exitS2,,1.9
LH,2021-10-28,85.25,,Long3,enterL3,Long3,2.2
LH,2021-11-04,87.925,,exitL3,exitL3,,2.4
LH,2021-11-10,85.75,,Short2,enterS2,Short2,1.5
LH,2021-11-12,86.9,,exitStopS2,exitS2,,1.9
LH,2021-12-09,84.175,,Short2,enterS2,Short2,1.5
LH,2021-12-10,87.375,,exitStopS2,exitS2,,1.9
LH,2022-01-12,85.4,,Short2,enterS2,Short2,1.5
LH,2022-01-14,88.45,,exitStopS2,exitS2,,1.9
LH,2022-02-10,103.425,,Short3,enterS3,Short3,2.3
LH,2022-02-17,107.575,,exitStopS3,exitS3,,2.7
LH,2022-02-23,108.025,,Short3,enterS3,Short3,2.3
MP1,2017-01-12,0.03232,,Short2,enterS2,Short2,1.5
MP1,2017-01-13,0.03301,,exitStopS2,exitS2,,1.9
MP1,2017-05-30,0.04076,,Short3,enterS3,Short3,2.3
MP1,2017-05-31,0.04107,,exitStopS3,exitS3,,2.7
MP1,2017-07-21,0.04431,,Short3,enterS3,Short3,2.3
MP1,2017-07-26,0.04456,,exitStopS3,exitS3,,2.7
MP1,2017-09-28,0.04336,,Short2,enterS2,Short2,1.5
MP1,2017-09-29,0.04315,,Short1,enterS1,Short1,1.1
MP1,2017-10-17,0.04166,,Long3,enterL3,Long3,2.2
MP1,2017-10-18,0.04147,,exitL3,exitL3,,2.1
MP1,2018-01-16,0.04247,,exitL1,exitL1,,1.3
MP1,2018-01-25,0.04303,,Short3,enterS3,Short3,2.3
MP1,2018-01-26,0.04342,,exitStopS3,exitS3,,2.7
MP1,2018-05-10,0.04221,,exitStopS2,exitS2,,1.9
MP1,2018-05-10,0.04221,,Long3,enterL3,Long3,2.2
MP1,2018-05-14,0.04115,,exitStopL3,exitL3,,2.5
MP1,2018-05-16,0.04129,,Short2,enterS2,Short2,1.5
MP1,2018-05-24,0.0414,,exitStopS2,exitS2,,1.9
MP1,2018-05-30,0.041,,Short2,enterS2,Short2,1.5
MP1,2018-06-08,0.03977,,Long3,enterL3,Long3,2.2
MP1,2018-06-11,0.03902,,exitL3,exitL3,,2.1
MP1,2018-06-15,0.03901,,Long3,enterL3,Long3,2.2
MP1,2018-06-18,0.03923,,exitL3,exitL3,,2.1
MP1,2020-03-02,0.04673,,Long3,enterL3,Long3,2.2
MP1,2020-03-03,0.04655,,exitL3,exitL3,,2.1
MP1,2020-03-20,0.03626,,exitS2,exitS2,,1.8
MP1,2020-03-24,0.03559,,Short2,enterS2,Short2,1.5
MP1,2020-03-25,0.03712,,exitStopS2,exitS2,,1.9
MP1,2020-04-02,0.03661,,Short2,enterS2,Short2,1.5
MP1,2020-04-06,0.03585,,Long3,enterL3,Long3,2.2
MP1,2020-04-07,0.03652,,exitStopS2,exitS2,,1.9
MP1,2020-04-08,0.03693,,Short2,enterS2,Short2,1.5
MP1,2020-04-08,0.03693,,exitL3,exitL3,,2.1
MP1,2020-04-09,0.03775,,exitStopS2,exitS2,,1.9
MP1,2020-04-17,0.03756,,Short2,enterS2,Short2,1.5
MP1,2020-04-28,0.03659,,exitStopS2,exitS2,,1.9
MP1,2020-05-07,0.03714,,Short2,enterS2,Short2,1.5
MP1,2020-05-08,0.03776,,exitStopS2,exitS2,,1.9
MP1,2020-05-14,0.0375,,Short2,enterS2,Short2,1.5
MP1,2020-05-19,0.03792,,exitStopS2,exitS2,,1.9
MP1,2020-05-29,0.04081,,Long1,enterL1,Long1,1.0
MP1,2020-06-09,0.04143,,Short3,enterS3,Short3,2.3
MP1,2020-06-10,0.04153,,exitS3,exitS3,,2.0
MP1,2020-06-11,0.0397,,exitL1,exitL1,,1.2
MP1,2020-06-30,0.03939,,Short2,enterS2,Short2,1.5
MP1,2020-07-01,0.04002,,exitStopS2,exitS2,,1.9
MP1,2020-09-18,0.04367,,Short3,enterS3,Short3,2.3
MP1,2020-09-24,0.04158,,Short2,enterS2,Short2,1.5
MP1,2020-09-24,0.04158,,exitS3,exitS3,,2.6
MP1,2020-10-01,0.04226,,exitStopS2,exitS2,,1.9
MP1,2020-10-06,0.04253,,Short3,enterS3,Short3,2.3
MP1,2020-10-07,0.0431,,exitStopS3,exitS3,,2.7
MP1,2020-10-27,0.04411,,Short3,enterS3,Short3,2.3
MP1,2020-11-04,0.04441,,exitStopS3,exitS3,,2.7
MP1,2020-11-23,0.04634,,Short3,enterS3,Short3,2.3
MP1,2020-11-24,0.04664,,exitStopS3,exitS3,,2.7
MP1,2021-01-29,0.04568,,Short1,enterS1,Short1,1.1
MP1,2021-02-01,0.04618,,Short2,enterS2,Short2,1.5
MP1,2021-02-02,0.04676,,exitL1,exitL1,,1.3
MP1,2021-02-02,0.04676,,exitStopS2,exitS2,,1.9
MP1,2021-02-23,0.04599,,Short2,enterS2,Short2,1.5
MP1,2021-02-24,0.04628,,exitStopS2,exitS2,,1.9
MP1,2021-02-26,0.04523,,Short2,enterS2,Short2,1.5
MP1,2021-03-01,0.04566,,exitStopS2,exitS2,,1.9
MP1,2021-03-02,0.04581,,Short2,enterS2,Short2,1.5
MP1,2021-03-10,0.04516,,exitStopS2,exitS2,,1.9
MP1,2021-03-25,0.04577,,Short2,enterS2,Short2,1.5
MP1,2021-03-31,0.04637,,exitStopS2,exitS2,,1.9
MP1,2021-04-20,0.04765,,Short3,enterS3,Short3,2.3
MP1,2021-04-21,0.04784,,exitStopS3,exitS3,,2.7
MP1,2021-06-21,0.04661,,Short2,enterS2,Short2,1.5
MP1,2021-06-22,0.04697,,exitStopS2,exitS2,,1.9
MP1,2021-07-06,0.04779,,Short3,enterS3,Short3,2.3
MP1,2021-07-07,0.04808,,exitStopS3,exitS3,,2.7
MP1,2021-07-21,0.04761,,Short2,enterS2,Short2,1.5
MP1,2021-07-22,0.04774,,exitStopS2,exitS2,,1.9
MP1,2021-08-23,0.04743,,Short2,enterS2,Short2,1.5
MP1,2021-08-24,0.04768,,exitStopS2,exitS2,,1.9
